Dates,Axis,BOB,BOI,CBI,City Union,DCB,Federal,HDFC,ICICI,Kotak,PNB,RBL,SBI,UCO,Union Bank,Yes Bank,Bajaj Finance,Bajaj Finserv,BF investment,Cholmandalam Finance Holding,edelweiss,IDFC,HDFC fin,KILC,LT,Motilal Oswal,Reliance Capital,SBI.1,Shriram Finance,Tata Investment,HCL info,HCL tech,Infosys,Mphasis,Naukri,Oracle,TCS,Tech Mahindra,Wipro,Aarti,Ajanta Pharma,Alembic,Biocon,Cipla,Dr. Reddys,Indoco,JB,Lupin,Natco,Panacea,Piramal,Sun,Aditya Birla Fashion,Future Lifestyle,PC jewellers,Future,rajesh exports,Shoppers Stop,Titan,Trent,Arvind,Bombay Dyeing,Grasim,KPR Mill,Page Ind,Raymond,SRF,Vardhman,Welspun
2023-05-29,928.15,184.65,75.79,26.81,135.95,115.0,126.0,1625.05,952.3,1952.05,50.53,148.45,588.6,26.61,70.75,15.62,6930.0,1450.0,386.4,839.05,68.94,95.05,1625.05,1823.0,102.9,635.0,9.07,588.6,1387.4,2250.05,13.42,1140.05,1332.1,1989.95,4125.7,3525.05,3355.0,1125.0,402.7,70.75,1267.15,544.05,239.75,951.0,4530.95,337.45,2050.05,780.15,635.0,119.7,773.0,971.85,197.15,4.8,25.5,0.59,574.95,735.1,2742.0,1539.95,121.0,80.78,1687.0,566.05,38499.9,1540.95,2547.95,321.2,148.05
2023-05-26,917.25,180.3,72.51,26.26,138.0,112.3,123.95,1616.1,940.0,1940.45,49.67,146.25,581.0,26.23,69.32,15.54,6850.0,1425.1,375.1,844.65,66.98,94.91,1616.1,1730.45,102.66,633.4,9.21,581.0,1374.25,2215.05,12.96,1108.05,1309.0,1937.0,3880.05,3541.05,3288.05,1100.0,395.2,69.32,1309.85,550.65,240.1,944.0,4482.05,316.9,2055.65,770.05,617.0,119.9,769.25,947.45,199.05,4.85,25.67,0.56,562.6,750.5,2705.0,1499.55,120.2,79.61,1700.0,570.75,37025.55,1612.95,2474.0,327.95,146.0
2023-05-25,915.55,182.5,73.7,26.19,140.05,115.55,123.5,1616.0,936.15,1911.05,49.91,145.0,582.55,26.06,68.51,15.52,6784.7,1426.0,368.05,850.5,64.55,91.48,1616.0,1751.1,101.05,624.1,9.33,582.55,1355.05,2183.05,12.88,1111.15,1295.0,1938.4,3882.0,3599.95,3290.0,1092.15,399.6,68.51,1295.0,556.0,243.25,938.05,4539.95,338.8,1920.05,777.75,618.3,122.0,765.1,945.05,198.75,5.09,25.69,0.55,558.65,749.5,2731.0,1509.95,117.15,81.66,1701.8,567.65,41080.05,1584.2,2462.0,320.05,150.75
2023-05-24,912.0,182.0,74.74,26.29,141.05,115.65,125.15,1633.95,946.1,1927.0,50.12,146.6,581.25,26.01,69.04,15.5,6775.0,1437.25,371.5,845.95,64.04,91.44,1633.95,1800.0,98.15,621.0,9.3,581.25,1360.85,2206.75,13.25,1102.9,1297.0,1925.05,3900.05,3554.7,3268.0,1081.55,394.95,69.04,1297.5,552.0,257.35,925.0,4461.05,330.05,1954.0,766.05,620.0,119.75,774.15,930.8,195.75,4.85,23.27,0.56,583.6,742.0,2678.0,1503.2,120.5,82.0,1680.15,571.3,41885.95,1590.65,2475.0,325.55,150.1
2023-05-23,916.5,181.05,75.99,26.4,139.5,114.15,126.1,1647.7,955.2,1940.05,50.6,143.2,579.8,26.23,70.49,15.6,6797.0,1412.0,371.45,832.0,63.81,90.5,1647.7,1786.15,99.77,638.05,9.57,579.8,1324.0,2191.05,13.01,1124.75,1293.3,1972.6,3891.0,3571.7,3308.0,1102.5,396.2,70.49,1313.0,545.3,240.45,920.05,4445.9,346.75,2039.8,774.5,619.4,125.95,757.3,941.8,187.0,5.01,24.0,0.57,572.6,731.7,2701.1,1494.4,123.6,82.0,1718.0,570.05,41748.1,1550.05,2461.9,331.8,150.9
2023-05-22,917.6,182.05,75.51,26.68,139.9,112.35,126.0,1644.7,950.2,1940.05,49.66,142.7,578.3,26.55,69.56,15.66,6771.0,1409.0,370.55,817.45,63.77,90.49,1644.7,1786.05,99.6,617.9,9.7,578.3,1331.05,2209.25,13.45,1091.05,1270.6,1907.9,3820.0,3553.0,3222.85,1072.0,386.1,69.56,1275.35,548.05,241.65,925.5,4402.95,351.0,1955.0,770.1,612.05,117.15,738.55,922.55,190.85,4.81,23.84,0.59,576.05,712.05,2690.05,1493.5,122.85,82.02,1715.05,572.35,41696.0,1542.0,2425.05,325.4,159.6
2023-05-19,919.6,181.45,76.35,26.99,138.35,114.45,126.8,1645.35,950.55,1930.0,48.56,143.95,579.1,26.82,70.15,15.71,6792.0,1415.05,371.5,825.65,61.8,90.24,1645.35,1772.05,99.56,631.75,10.0,579.1,1363.95,2161.95,13.71,1081.05,1252.2,1862.4,3750.05,3516.4,3204.0,1061.65,384.0,70.15,1272.0,571.6,242.7,915.0,4444.95,351.5,2003.95,776.1,620.05,123.95,745.05,929.45,194.65,5.1,24.74,0.62,572.0,725.0,2705.05,1486.2,117.45,83.5,1705.0,565.6,41900.15,1565.95,2410.1,328.05,151.5
2023-05-18,922.75,187.2,77.49,27.3,141.55,116.4,128.85,1650.0,949.9,1931.0,49.41,146.0,592.35,27.4,71.35,15.95,6741.6,1418.05,378.6,804.45,61.2,92.49,1650.0,1834.45,100.31,635.0,9.7,592.35,1351.0,2150.0,14.0,1076.55,1256.0,1865.05,3873.95,3563.1,3215.05,1054.2,384.15,71.35,1250.05,567.0,246.0,925.0,4531.35,352.25,1970.0,776.25,623.05,119.5,754.95,937.05,197.05,5.21,24.8,0.65,582.9,738.0,2780.0,1475.45,113.1,83.25,1729.75,584.7,42425.1,1562.4,2499.95,327.55,153.5
2023-05-17,915.05,189.65,77.4,27.21,138.8,114.25,127.05,1647.1,945.1,1945.2,49.2,149.95,585.35,27.06,71.99,15.94,6795.0,1426.1,379.0,794.3,60.31,91.88,1647.1,1790.0,99.02,617.55,9.0,585.35,1325.05,2159.0,13.16,1083.65,1264.45,1881.0,3940.05,3530.05,3251.0,1057.7,386.3,71.99,1269.0,560.85,244.5,925.0,4516.1,351.2,1999.0,793.45,634.7,118.6,749.05,940.0,199.9,5.1,24.65,0.67,592.05,704.25,2775.05,1499.05,107.0,84.1,1731.95,585.5,43050.05,1541.05,2543.95,328.8,151.15
2023-05-16,917.0,185.5,79.49,27.35,141.45,116.65,128.0,1673.7,949.1,1980.95,49.39,152.55,583.75,27.02,71.59,15.85,6744.95,1433.0,384.25,808.0,61.16,92.68,1673.7,1787.5,98.38,631.3,9.09,583.75,1359.55,2150.6,13.2,1101.3,1265.0,1865.2,3975.0,3526.1,3262.0,1066.05,387.0,71.59,1270.85,562.4,246.7,926.5,4518.5,352.0,2049.3,791.75,633.0,118.7,739.95,954.0,203.1,5.36,24.95,0.7,598.0,701.0,2779.2,1505.05,107.95,86.9,1738.15,576.4,42674.95,1590.05,2529.7,321.0,149.05
2023-05-15,913.8,178.55,77.11,27.3,138.0,115.6,125.95,1674.0,943.75,1963.95,48.36,147.3,578.8,27.15,71.45,15.9,6714.0,1423.45,379.25,775.05,65.09,88.62,1674.0,1770.0,95.08,652.9,8.47,578.8,1350.0,2119.95,13.18,1096.05,1249.05,1855.0,3875.1,3530.0,3280.5,1046.1,383.2,71.45,1240.55,560.0,244.05,936.75,4484.85,352.45,2020.05,780.15,614.05,119.0,725.5,955.5,200.0,5.64,25.01,0.74,600.15,693.8,2769.8,1486.0,106.1,83.6,1730.05,557.05,42290.0,1600.05,2548.0,324.05,143.8
2023-05-12,896.05,178.5,78.57,27.31,138.0,116.75,128.65,1649.0,939.4,1962.95,48.78,150.1,574.9,27.13,70.79,16.08,6650.0,1419.7,386.45,759.95,64.1,90.0,1649.0,1762.0,95.5,659.85,8.9,574.9,1342.05,2180.0,13.25,1081.05,1256.1,1884.85,3868.25,3564.95,3281.5,1044.15,385.0,70.79,1268.95,568.15,245.85,946.85,4557.55,342.95,2078.95,760.0,636.75,120.0,739.0,960.0,201.7,5.93,24.32,0.76,611.9,699.0,2745.4,1468.05,106.05,85.0,1755.05,567.85,40496.3,1589.0,2543.9,324.95,145.1
2023-05-11,891.0,179.75,79.29,27.39,138.05,111.7,129.95,1667.0,939.8,1976.0,48.97,152.45,574.85,27.1,71.01,15.96,6662.0,1420.0,387.4,716.75,63.75,89.52,1667.0,1737.95,95.01,636.05,8.87,574.85,1352.0,2218.95,13.26,1085.0,1270.0,1880.0,3934.95,3500.0,3306.0,1056.0,385.0,71.01,1270.95,576.65,243.65,949.85,4688.0,333.3,2097.0,753.75,648.35,121.3,747.95,955.95,199.05,6.37,24.93,0.81,611.3,689.95,2758.9,1439.3,105.8,85.0,1784.75,565.0,41378.15,1556.8,2589.85,324.75,142.55
2023-05-10,891.0,175.85,78.51,27.52,140.95,111.6,128.9,1644.0,934.45,1955.15,49.7,151.6,574.0,27.48,71.92,16.06,6580.05,1413.1,381.2,696.85,65.0,90.1,1644.0,1741.0,96.5,607.5,8.91,574.0,1350.0,2184.0,13.14,1080.0,1275.0,1868.0,3905.25,3441.05,3288.0,1048.15,383.1,71.92,1275.0,573.85,246.05,945.4,4975.0,337.9,2091.55,752.0,621.85,121.8,749.85,957.75,206.0,6.33,25.3,0.85,585.1,678.5,2755.0,1432.2,107.6,85.6,1762.15,568.2,41480.7,1580.05,2575.1,315.0,138.35
2023-05-09,883.0,184.0,82.0,28.43,137.25,112.45,129.0,1650.0,942.0,1966.35,52.28,152.7,585.0,28.28,74.01,16.08,6659.0,1405.15,383.9,707.05,64.3,90.38,1650.0,1715.25,97.25,592.0,9.05,585.0,1360.0,2150.05,13.44,1070.0,1267.95,1849.0,3905.55,3461.0,3247.0,1045.15,380.65,74.01,1277.05,585.45,244.3,935.0,4900.05,338.0,2095.15,734.75,615.0,120.0,745.2,964.65,207.25,6.2,25.11,0.88,585.0,687.15,2759.95,1423.95,110.6,83.57,1783.4,574.05,41432.5,1600.5,2541.05,324.5,141.1
2023-05-08,867.95,184.1,84.49,28.5,137.1,110.15,128.55,1635.0,924.4,1930.0,51.85,145.95,576.35,28.55,77.49,15.96,6388.0,1365.0,376.05,709.45,65.56,90.74,1635.0,1733.65,95.01,601.7,9.01,576.35,1316.05,2178.15,13.39,1063.95,1260.15,1849.95,3800.05,3640.9,3230.85,1037.7,380.4,77.49,1272.5,564.05,240.55,924.55,4915.05,327.05,2035.05,705.25,605.05,120.45,730.1,965.0,201.0,6.06,25.6,0.93,595.5,686.0,2728.05,1416.0,109.05,80.01,1763.95,572.0,41186.0,1581.05,2529.0,317.8,144.45
2023-05-05,863.55,185.2,86.36,28.62,142.8,113.8,139.9,1637.0,925.3,1946.05,53.32,155.0,579.5,28.83,76.82,16.06,6383.9,1374.0,384.05,679.45,68.02,89.37,1637.0,1841.2,95.88,611.3,9.37,579.5,1334.95,2180.05,13.38,1064.95,1276.55,1843.15,3800.0,3709.95,3220.3,1045.0,383.5,76.82,1286.5,558.05,240.05,933.95,4965.05,332.6,2086.4,705.05,593.25,120.05,757.35,973.45,226.05,5.7,25.61,0.95,581.3,677.0,2675.0,1409.95,111.6,83.3,1754.95,580.05,40996.0,1589.8,2552.05,328.0,148.8
2023-05-04,861.45,184.75,84.0,28.5,143.65,112.95,138.7,1692.0,922.0,1935.05,52.65,155.95,571.5,29.15,76.0,16.16,6207.95,1349.8,398.25,666.0,67.28,91.2,1692.0,1753.3,92.59,605.0,9.26,571.5,1348.95,2147.0,13.31,1059.25,1271.8,1862.95,3768.05,3650.0,3191.95,1031.0,384.1,76.0,1266.65,554.75,239.95,920.65,4917.1,331.35,2055.05,705.05,585.0,121.7,743.1,964.05,224.75,5.86,25.25,1.03,546.05,674.0,2675.1,1381.05,113.85,88.0,1739.95,585.05,40685.95,1579.8,2590.0,332.0,143.0
2023-05-03,862.35,182.6,84.39,29.0,141.55,110.0,136.0,1686.0,922.15,1921.05,51.75,153.15,571.0,30.35,76.0,15.94,6240.0,1341.05,390.05,617.4,66.01,88.97,1686.0,1760.95,93.32,608.0,9.62,571.0,1323.0,2149.95,13.33,1061.0,1269.9,1832.0,3755.05,3639.0,3209.05,1035.1,388.0,76.0,1285.05,552.7,236.15,919.05,4905.05,329.0,2085.0,703.7,572.3,119.9,738.0,972.45,224.25,5.79,25.1,1.05,553.45,687.5,2670.0,1406.05,109.0,86.12,1709.1,594.05,40229.1,1572.05,2521.0,326.0,145.05
2023-05-02,868.0,188.5,84.56,31.0,142.05,106.7,135.05,1688.25,924.7,1928.0,52.4,160.95,578.1,30.75,76.7,15.7,6290.05,1356.0,406.1,619.65,69.31,89.01,1688.25,1773.1,91.09,617.1,9.66,578.1,1348.0,2164.1,13.31,1064.3,1254.95,1812.4,3763.05,3600.0,3217.0,1023.45,389.0,76.7,1345.3,546.05,232.75,907.75,4903.0,324.25,2132.05,704.25,574.65,119.05,735.05,987.65,222.75,6.19,25.35,1.05,558.35,665.6,2645.05,1368.0,108.15,93.0,1700.05,599.05,40340.1,1593.05,2520.05,313.2,143.15
2023-04-28,882.1,185.7,82.29,29.66,139.7,107.2,134.95,1682.6,917.6,1906.0,50.58,159.6,565.55,28.6,75.04,15.67,6225.0,1373.75,403.3,589.95,56.25,85.3,1682.6,1800.0,91.25,606.05,9.22,565.55,1359.25,2106.1,13.15,1056.0,1255.0,1760.0,3725.0,3510.0,3208.0,983.0,382.35,75.04,1295.1,552.4,233.0,913.1,4888.05,319.65,2132.75,695.05,571.05,121.6,716.0,981.0,220.65,6.04,25.46,1.04,560.5,660.0,2663.5,1379.95,101.11,88.45,1667.4,610.05,40645.65,1710.0,2497.5,324.8,141.9
2023-04-27,886.6,183.2,80.29,27.85,146.5,101.35,135.25,1672.2,912.8,1882.0,50.16,153.25,564.1,28.2,75.18,15.54,6059.0,1345.15,393.85,590.3,58.45,84.0,1672.2,1747.4,90.79,608.35,8.9,564.1,1414.95,2130.0,13.17,1065.55,1228.05,1757.0,3646.05,3508.85,3200.0,997.05,376.0,75.18,1283.95,549.5,230.75,910.05,4879.95,311.1,2159.95,707.4,566.85,119.35,720.65,972.95,219.3,6.31,25.45,1.1,556.0,634.95,2642.0,1380.0,98.01,90.92,1704.8,589.25,40810.0,1623.9,2499.95,321.0,142.6
2023-04-26,878.0,184.0,80.24,27.36,132.9,102.85,133.0,1660.2,908.4,1870.05,49.61,152.85,562.1,27.78,73.6,15.59,6100.0,1346.0,394.95,577.15,56.02,82.06,1660.2,1750.0,90.0,605.1,8.25,562.1,1436.3,2126.65,13.59,1051.1,1227.5,1750.05,3660.0,3419.0,3176.0,995.55,377.0,73.6,1289.4,541.05,231.3,910.0,4790.05,309.65,2010.05,704.0,570.0,119.5,720.0,975.0,220.0,6.69,25.41,1.06,553.75,634.95,2630.0,1381.1,98.19,86.99,1684.5,578.7,40466.05,1605.0,2484.85,303.6,140.9
2023-04-25,887.35,180.75,80.05,27.31,133.05,102.05,132.85,1689.0,907.0,1913.9,49.45,151.95,555.0,27.6,74.0,15.7,5960.1,1324.95,400.75,569.2,56.73,84.66,1689.0,1823.0,90.32,613.0,7.77,555.0,1411.0,2174.95,12.91,1057.5,1226.3,1760.2,3689.95,3425.0,3180.0,1007.95,378.7,74.0,1286.15,540.0,231.35,905.85,4800.0,313.05,2098.0,702.1,569.7,120.05,715.35,979.25,223.65,6.4,26.27,1.05,552.6,618.95,2630.0,1386.0,98.0,82.0,1689.25,588.95,40586.0,1570.0,2498.0,313.85,145.7
2023-04-24,866.05,176.35,77.11,26.3,130.65,102.3,130.65,1675.2,905.0,1890.0,48.4,146.25,542.95,26.32,71.4,15.5,5937.45,1316.7,396.15,576.7,57.11,82.99,1675.2,1758.65,86.51,613.55,7.88,542.95,1370.0,2163.05,13.11,1055.0,1230.0,1758.95,3618.8,3280.05,3151.0,999.4,376.0,71.4,1280.05,529.8,230.75,913.15,4845.05,312.95,2143.85,686.05,560.15,119.75,719.05,976.95,219.05,6.72,25.51,1.15,558.65,617.45,2570.0,1382.6,95.75,81.3,1662.05,610.05,40065.0,1496.4,2470.5,320.0,145.4
2023-04-21,868.55,177.6,79.01,26.88,134.25,101.5,132.2,1665.5,893.3,1876.05,48.36,149.6,544.15,26.86,72.3,16.57,5929.95,1332.0,400.1,580.55,57.94,81.11,1665.5,1756.55,88.4,591.0,7.6,544.15,1366.3,2030.05,13.15,1052.0,1227.0,1730.0,3615.05,3308.95,3101.0,1017.0,363.2,72.3,1297.9,534.0,229.9,891.3,4819.05,314.55,2111.8,683.6,567.95,122.85,715.1,989.55,223.9,6.84,26.0,1.05,565.35,612.45,2578.5,1401.0,95.51,83.0,1680.2,615.6,39345.7,1489.85,2470.0,313.25,143.7
2023-04-20,872.55,177.0,80.6,27.06,128.25,103.1,131.65,1670.55,891.2,1880.95,48.49,151.6,540.55,27.23,72.51,16.54,5950.0,1324.05,401.8,575.0,56.0,79.92,1670.55,1779.95,87.85,624.95,8.42,540.55,1368.0,2067.0,13.69,1040.0,1232.0,1779.05,3620.05,3275.25,3100.0,1014.6,360.5,72.51,1301.0,531.0,227.45,911.7,4901.1,317.1,2132.55,686.85,556.3,122.55,717.05,1001.95,220.0,6.59,26.08,1.05,560.0,598.0,2593.25,1354.05,94.09,84.66,1695.05,612.55,38019.05,1459.9,2483.95,307.45,143.0
2023-04-19,866.85,178.1,81.0,26.88,130.7,103.6,130.7,1664.7,897.45,1896.6,49.1,154.1,544.45,27.44,73.99,16.75,5914.55,1335.1,417.95,577.65,57.0,80.6,1664.7,1755.45,87.66,614.0,8.42,544.45,1339.5,2090.05,13.03,1073.0,1257.6,1799.95,3650.05,3283.95,3126.0,1024.0,367.15,73.99,1276.05,537.55,232.15,925.0,4899.95,320.55,2133.6,696.0,569.95,120.65,720.3,996.5,221.15,6.28,26.15,1.1,561.05,580.7,2599.65,1356.0,96.35,84.15,1705.1,617.95,38503.55,1419.95,2484.05,316.0,139.0
2023-04-18,861.25,177.05,80.35,27.01,130.1,103.75,131.35,1668.0,903.3,1900.0,48.6,152.6,542.0,27.69,73.6,15.31,5960.0,1334.05,434.9,587.0,57.02,78.06,1668.0,1750.0,89.19,620.05,9.09,542.0,1325.0,2099.0,13.13,1046.0,1266.3,1736.9,3666.25,3284.95,3148.05,1033.25,363.45,73.6,1241.0,532.25,222.5,903.05,4839.05,325.0,2154.4,662.95,575.0,119.05,703.05,1000.0,226.95,5.98,26.44,1.1,570.05,585.0,2607.95,1360.5,96.56,83.22,1735.75,605.55,38000.05,1398.95,2461.1,300.0,132.0
2023-04-17,880.0,169.15,77.03,25.7,126.2,100.0,128.1,1706.0,912.0,1872.7,47.57,148.0,525.25,26.11,69.31,15.25,5990.1,1340.8,439.9,593.0,56.6,77.36,1706.0,1746.05,87.02,634.0,9.21,525.25,1296.85,2059.95,13.2,1058.0,1249.75,1743.05,3791.05,3265.15,3150.0,1046.8,361.1,69.31,1258.0,520.05,221.1,914.5,4849.65,329.05,2210.05,665.05,571.35,120.6,697.55,1000.05,225.05,5.31,25.61,1.21,599.95,595.0,2583.9,1361.25,97.06,77.5,1700.0,602.05,37801.4,1305.05,2435.0,304.35,128.65
2023-04-13,860.85,170.0,75.99,24.94,125.45,101.05,127.35,1686.05,890.1,1836.05,47.08,145.8,527.65,25.27,67.7,15.43,5852.3,1321.3,438.0,575.25,55.1,77.59,1686.05,1779.55,87.25,648.7,9.2,527.65,1308.0,1993.6,13.0,1089.0,1413.0,1820.15,3835.05,3285.15,3210.05,1097.3,369.55,67.7,1252.6,513.45,223.85,921.05,4895.0,338.85,2124.9,670.05,580.05,125.95,692.55,1024.5,222.7,5.35,25.75,1.25,601.0,600.05,2587.1,1374.95,96.75,79.75,1717.05,600.1,37800.0,1308.95,2426.05,307.5,125.3
2023-04-12,855.95,171.0,77.39,24.96,125.65,100.3,127.5,1665.6,881.55,1840.05,47.37,144.95,532.1,25.5,68.74,15.23,5837.75,1319.2,425.95,574.3,56.9,77.01,1665.6,1755.8,87.35,642.8,8.76,532.1,1304.95,1970.05,13.05,1090.3,1412.0,1795.05,3733.05,3297.5,3218.0,1099.15,371.0,68.74,1284.0,510.4,217.0,912.55,4735.05,334.05,1988.7,666.4,570.15,121.25,705.95,1009.05,224.4,4.85,26.19,1.25,619.8,610.0,2580.0,1352.0,88.62,74.44,1710.0,625.0,36695.9,1329.55,2400.0,302.95,121.8
2023-04-11,847.0,173.0,76.1,24.6,126.25,102.3,127.55,1659.3,869.2,1832.0,47.43,144.3,530.55,24.91,67.01,15.29,5835.0,1309.0,445.1,584.45,54.9,77.7,1659.3,1771.0,87.45,648.0,8.81,530.55,1305.0,1955.05,13.4,1102.55,1430.75,1828.65,3714.55,3300.05,3275.0,1107.45,373.25,67.01,1286.0,507.05,215.2,902.0,4787.95,334.35,2005.05,661.95,589.9,116.95,707.75,1009.25,223.05,4.58,26.67,1.25,629.95,600.9,2576.05,1373.95,90.0,70.19,1709.15,582.0,36782.55,1297.6,2389.05,305.0,126.6
2023-04-10,858.95,167.2,76.7,24.85,126.0,103.15,128.65,1665.0,877.35,1751.05,47.06,143.3,528.3,25.41,67.99,15.43,5935.55,1313.0,432.0,579.9,54.01,79.56,1665.0,1782.9,86.12,632.5,9.26,528.3,1299.0,1981.6,13.26,1091.0,1422.0,1794.4,3721.05,3240.05,3217.0,1093.05,367.75,67.99,1275.0,502.05,216.1,895.1,4705.15,332.3,2068.95,664.05,578.25,108.75,701.05,1012.1,218.95,4.99,28.54,1.29,644.95,613.9,2565.0,1366.5,88.36,64.1,1670.0,575.0,36462.65,1251.05,2369.1,314.95,133.45
2023-04-06,861.65,167.2,77.01,24.74,124.7,105.6,128.8,1650.4,882.9,1758.0,46.62,140.05,523.95,25.21,67.0,15.3,5765.65,1278.0,421.3,558.1,54.65,78.64,1650.4,1759.5,83.8,620.65,9.2,523.95,1283.45,1932.05,13.11,1113.9,1423.3,1796.05,3725.75,3256.25,3227.5,1100.0,369.7,67.0,1266.2,500.0,211.4,898.05,4709.95,329.35,1916.05,658.65,579.0,115.2,680.05,993.0,207.75,4.76,28.1,1.27,620.05,631.55,2585.0,1364.45,89.7,65.19,1659.3,582.95,37300.0,1215.05,2356.55,307.8,137.2
2023-04-05,868.3,169.15,76.03,24.95,127.85,108.2,133.15,1613.0,882.1,1745.45,47.33,144.4,527.0,26.29,67.71,15.4,5805.0,1285.1,408.75,555.5,55.22,79.22,1613.0,1859.25,83.75,628.7,8.56,527.0,1290.0,1768.0,13.5,1078.2,1396.0,1804.0,3651.0,3267.8,3190.0,1103.0,369.2,67.71,1225.05,485.05,206.1,889.0,4658.1,328.0,1945.05,646.0,589.65,116.65,684.35,982.0,215.65,4.88,27.51,1.32,611.25,635.0,2550.0,1342.05,87.69,60.26,1627.3,578.95,38297.45,1178.05,2354.05,302.65,129.05
2023-04-03,863.05,169.0,74.61,24.15,127.65,105.15,132.65,1604.3,877.6,1739.95,46.8,142.0,524.55,24.37,67.24,15.06,5674.4,1270.05,393.6,549.0,52.55,78.56,1604.3,1762.25,82.96,606.45,8.87,524.55,1274.8,1751.05,12.39,1087.05,1431.05,1829.95,3727.85,3320.0,3225.0,1102.55,367.1,67.24,1208.8,494.95,207.1,910.5,4635.05,325.55,1970.25,645.4,564.05,111.1,677.05,982.0,216.95,5.25,27.46,1.3,605.05,645.0,2513.05,1381.3,85.4,57.49,1623.45,576.0,37929.45,1211.05,2440.45,292.05,126.7
2023-03-31,858.0,165.25,76.7,24.52,122.15,107.15,129.3,1588.4,855.05,1720.9,46.4,136.1,520.05,24.7,66.61,14.98,5674.0,1250.15,401.0,525.35,51.3,79.08,1588.4,1775.0,80.76,581.45,8.92,520.05,1255.0,1760.0,12.19,1075.0,1408.0,1725.0,3602.85,3248.35,3191.0,1086.05,362.3,66.61,1208.8,492.2,202.6,885.45,4530.05,325.25,2008.95,641.1,557.95,108.75,666.0,992.05,200.2,5.6,26.95,1.35,607.0,643.5,2516.55,1335.0,86.0,58.47,1631.65,564.05,38129.75,1185.45,2400.05,287.8,125.0
2023-03-29,830.2,160.2,70.81,22.74,122.75,105.05,123.55,1576.6,856.0,1698.45,44.76,134.7,508.1,22.26,61.6,14.78,5550.0,1230.0,390.25,530.8,50.59,76.81,1576.6,1780.0,79.74,563.05,9.36,508.1,1225.0,1799.0,11.6,1041.5,1377.6,1670.0,3554.3,3205.05,3125.0,1075.0,356.3,61.6,1161.0,484.65,200.15,890.1,4550.0,328.95,1954.2,642.05,540.1,107.3,634.1,978.0,208.1,5.72,28.06,1.35,600.5,640.7,2485.05,1291.45,81.0,54.88,1607.9,543.05,37906.2,1105.0,2360.05,276.6,121.1
2023-03-28,836.5,161.8,69.06,23.0,124.05,102.1,127.65,1566.0,852.35,1705.0,45.75,137.0,512.0,23.16,62.8,15.09,5630.95,1240.05,380.85,512.65,53.0,77.01,1566.0,1672.55,80.71,556.65,10.1,512.0,1214.55,1867.15,11.75,1053.7,1391.5,1724.0,3565.5,3225.0,3122.0,1102.95,362.5,62.8,1196.0,487.75,207.0,894.65,4483.0,336.7,1945.65,659.0,554.95,112.75,645.05,984.05,209.0,5.35,26.49,1.38,603.1,631.15,2494.95,1329.85,81.0,56.25,1620.1,551.0,38010.0,1165.55,2388.75,274.55,123.55
2023-03-27,844.95,159.3,71.09,23.39,125.95,106.95,126.05,1560.1,853.5,1696.25,45.4,135.35,507.1,23.71,63.45,15.01,5681.05,1242.05,375.0,531.75,53.0,79.0,1560.1,1698.0,82.1,552.05,10.02,507.1,1230.0,1912.05,12.42,1051.55,1384.0,1749.95,3465.05,3191.9,3123.85,1099.9,361.05,63.45,1190.0,483.1,198.8,885.0,4472.05,321.05,1974.95,645.0,522.15,112.0,646.55,980.05,210.7,5.29,27.35,1.43,623.2,635.95,2475.0,1332.95,81.42,59.02,1586.3,567.05,37022.25,1225.15,2370.05,273.0,125.0
2023-03-24,844.0,162.15,73.69,23.77,128.95,106.45,127.7,1562.0,846.35,1675.0,46.84,140.85,514.1,24.38,64.76,15.06,5800.0,1282.0,402.9,535.1,53.5,80.38,1562.0,1732.95,84.67,560.15,10.02,514.1,1254.9,1935.0,12.74,1077.75,1386.0,1794.95,3521.4,3187.75,3145.0,1101.2,362.65,64.76,1171.0,492.35,205.1,865.55,4423.4,328.8,1958.9,654.95,548.25,114.3,673.8,977.95,210.35,5.79,28.25,1.45,649.2,633.3,2517.95,1346.05,84.38,60.92,1597.7,594.5,37486.0,1269.5,2403.05,285.05,125.0
2023-03-23,848.0,166.1,74.5,23.92,128.85,104.2,129.0,1569.9,857.0,1704.0,47.56,142.05,519.9,24.74,65.74,15.27,5825.0,1290.0,381.25,557.6,54.22,81.0,1569.9,1832.25,84.91,563.25,9.55,519.9,1239.0,1948.05,12.59,1080.95,1383.5,1798.0,3505.0,3187.5,3117.0,1081.2,365.0,65.74,1239.7,494.85,203.2,868.05,4489.95,327.45,1953.85,665.65,548.5,119.95,675.65,975.0,215.7,5.52,29.45,1.53,642.1,640.0,2503.05,1332.0,84.05,61.5,1600.55,604.95,38000.1,1262.6,2375.6,290.0,122.55
2023-03-22,854.55,164.35,73.6,24.29,128.7,105.1,130.9,1581.35,855.0,1707.4,47.82,142.9,522.7,25.29,65.45,15.27,5736.05,1270.05,389.85,560.85,54.79,79.75,1581.35,1887.0,84.56,576.0,8.65,522.7,1255.05,1933.1,12.51,1084.05,1402.0,1800.45,3477.15,3192.2,3121.35,1095.8,367.55,65.45,1208.05,492.4,202.95,862.1,4422.6,330.85,1954.55,650.0,550.95,112.75,676.05,958.5,217.0,5.82,28.05,1.41,646.9,627.4,2516.05,1327.75,85.5,61.84,1585.05,599.9,38301.9,1260.0,2377.95,290.0,121.1
